TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"6689448","Magic","The Brothers' War","Forest (277)","","277","L","Near Mint Foil","0.07","0.06","1.0000","0.0100","0","0","0.0500",""
"6640675","Magic","The Brothers' War","Forest (286) - Full Art","","286","L","Near Mint","0.24","0.24","1.1400","0.1500","1","0","0.1500",""
"6640755","Magic","The Brothers' War","Forest (287) - Full Art","","287","L","Near Mint","0.25","0.27","1.1000","0.1100","0","0","0.1800",""
"6681653","Magic","The Brothers' War","Forging the Anchor","","50","U","Near Mint","0.10","0.10","1.0400","0.0500","0","0","0.0700",""
"6689773","Magic","The Brothers' War","Fortified Beachhead","","262","R","Near Mint","0.26","0.24","1.2000","0.2100","0","0","0.2400",""
"6676097","Magic","The Brothers' War","Gaea's Courser","","181","U","Near Mint","0.05","0.01","1.0000","0.0100","2","0","0.0500",""
"6686623","Magic","The Brothers' War","Gaea's Gift","","182","C","Near Mint","0.27","0.27","1.2400","0.2500","0","0","0.2600",""
"6714765","Magic","The Brothers' War","Giant Cindermaw","","136","U","Near Mint","0.07","","1.0400","0.0500","0","0","0.0700",""
"6714770","Magic","The Brothers' War","Giant Cindermaw","","136","U","Near Mint Foil","0.23","0.29","1.0600","0.0700","1","0","0.1200",""
"6675217","Magic","The Brothers' War","Giant Growth","","183","C","Near Mint","0.04","0.04","1.0000","0.0100","2","0","0.0500",""
"6667676","Magic","The Brothers' War","Gix, Yawgmoth Praetor","","95","M","Near Mint","10.23","10.26","9.7800","9.7800","0","0","9.6100",""
"6683558","Magic","The Brothers' War","Gix's Caress","","96","C","Near Mint","0.01","","1.0000","0.0100","1","0","0.0500",""
"6715505","Magic","The Brothers' War","Gixian Infiltrator","","98","C","Near Mint","0.06","","1.0300","0.0400","0","0","0.0600",""
"6693883","Magic","The Brothers' War","Gixian Puppeteer","","99","R","Near Mint","0.46","0.49","1.2900","0.3000","0","0","0.4700",""
"6711535","Magic","The Brothers' War","Gixian Skullflayer","","100","C","Near Mint","0.02","0.01","1.0000","0.0100","4","0","0.0500",""
"6718140","Magic","The Brothers' War","Gnarlroot Pallbearer","","184","C","Near Mint","0.03","0.01","1.0000","0.0100","2","0","0.0500",""
"6704771","Magic","The Brothers' War","Gnawing Vermin","","101","U","Near Mint","0.11","0.10","1.0000","0.0100","0","0","0.0700",""
"6675697","Magic","The Brothers' War","Go for the Throat","","102","U","Near Mint","0.42","0.49","1.2300","0.2400","0","0","0.3200",""
"6704691","Magic","The Brothers' War","Goblin Blast-Runner","","137","C","Near Mint","0.07","","1.0100","0.0200","0","0","0.0500",""
"6687883","Magic","The Brothers' War","Goblin Firebomb","","235","C","Near Mint","0.03","0.01","1.0000","0.0100","2","0","0.0500",""
"6714685","Magic","The Brothers' War","Goring Warplow","","120","C","Near Mint","0.02","","1.0000","0.0100","7","0","0.0500",""
"6707937","Magic","The Brothers' War","Great Desert Prospector","","7","U","Near Mint","0.02","0.01","1.0000","0.0100","3","0","0.0500",""
"6697836","Magic","The Brothers' War","Gruesome Realization","","103","U","Near Mint","0.04","0.04","1.0100","0.0200","4","0","0.0500",""
"6708814","Magic","The Brothers' War","Gurgling Anointer","","104","U","Near Mint","0.07","","1.0000","0.0100","0","0","0.0500",""
"6676977","Magic","The Brothers' War","Hall of Tagsin","","263","R","Near Mint","0.26","0.24","1.0900","0.1000","0","0","0.1500",""
"6676982","Magic","The Brothers' War","Hall of Tagsin","","263","R","Near Mint Foil","0.30","0.27","1.1400","0.1500","0","0","0.2400",""
"6709380","Magic","The Brothers' War","Haywire Mite","","199","U","Near Mint","2.99","3.88","3.0300","2.0400","0","0","3.1900",""
"6677677","Magic","The Brothers' War","Heavyweight Demolisher","","160","U","Near Mint","0.01","0.01","1.0000","0.0100","2","0","0.0500",""
"6705036","Magic","The Brothers' War","Hero of the Dunes","","213","U","Near Mint","0.03","0.01","1.0000","0.0100","2","0","0.0500",""
"6718060","Magic","The Brothers' War","Hoarding Recluse","","186","C","Near Mint","0.03","","1.0000","0.0100","3","0","0.0500",""
"6710116","Magic","The Brothers' War","Horned Stoneseeker","","138","U","Near Mint","0.01","","1.0000","0.0100","3","0","0.0500",""
"6710556","Magic","The Brothers' War","Hulking Metamorph","","79","U","Near Mint","0.11","0.11","1.0400","0.0500","0","0","0.0800",""
"6672657","Magic","The Brothers' War","In the Trenches","","8","M","Near Mint","0.90","0.89","1.4700","0.4800","0","0","0.6900",""
"6714430","Magic","The Brothers' War","Involuntary Cooldown","","53","U","Near Mint","0.01","0.01","1.0000","0.0100","2","0","0.0500",""
"6706791","Magic","The Brothers' War","Iron-Craw Crusher","","200","U","Near Mint","0.02","0.02","1.0000","0.0100","2","0","0.0500",""
"6688713","Magic","The Brothers' War","Island (270)","","270","L","Near Mint","0.13","0.13","1.0000","0.0100","0","0","0.0500",""
"6688718","Magic","The Brothers' War","Island (270)","","270","L","Near Mint Foil","0.14","0.20","1.0100","0.0200","0","0","0.0500",""
"6688823","Magic","The Brothers' War","Island (271)","","271","L","Near Mint","0.08","0.08","1.0100","0.0200","2","0","0.0500",""
"6688828","Magic","The Brothers' War","Island (271)","","271","L","Near Mint Foil","0.09","0.09","1.0000","0.0100","0","0","0.0500",""
"6640275","Magic","The Brothers' War","Island (280) - Full Art","","280","L","Near Mint","0.42","0.48","1.1500","0.1600","0","0","0.2600",""
"6640515","Magic","The Brothers' War","Island (281) - Full Art","","281","L","Near Mint","0.27","0.28","1.1400","0.1500","0","0","0.2800",""
"6695876","Magic","The Brothers' War","Junkyard Genius","","214","U","Near Mint","0.02","0.02","1.0000","0.0100","7","0","0.0500",""
"6672567","Magic","The Brothers' War","Kayla's Command","","9","R","Near Mint","0.20","0.24","1.0600","0.0700","0","0","0.1200",""
"6708734","Magic","The Brothers' War","Keeper of the Cadence","","54","U","Near Mint","0.02","0.01","1.0000","0.0100","3","0","0.0500",""
"6711295","Magic","The Brothers' War","Kill-Zone Acrobat","","106","C","Near Mint","0.01","0.01","1.0000","0.0100","1","0","0.0500",""
"6712335","Magic","The Brothers' War","Koilos Roc","","55","C","Near Mint","0.01","0.01","1.0000","0.0100","3","0","0.0500",""
"6681843","Magic","The Brothers' War","Lat-Nam Adept","","56","C","Near Mint","0.02","0.01","1.0000","0.0100","1","0","0.0500",""
"6694285","Magic","The Brothers' War","Lay Down Arms","","11","U","Near Mint","0.36","0.26","1.0900","0.1000","0","0","0.2800",""
"6706871","Magic","The Brothers' War","Levitating Statue","","236","U","Near Mint","0.03","0.01","1.0000","0.0100","1","0","0.0500",""
"6687963","Magic","The Brothers' War","Liberator, Urza's Battlethopter","","237","R","Near Mint","1.81","2.46","1.9800","0.9900","0","0","0.9000",""
"6680823","Magic","The Brothers' War","Loran, Disciple of History","","13","U","Near Mint","0.04","","1.0000","0.0100","2","0","0.0500",""
"6680743","Magic","The Brothers' War","Loran of the Third Path","","12","R","Near Mint","8.79","9.49","7.2600","6.2700","0","0","8.1000",""
"6719750","Magic","The Brothers' War","Loran's Escape","","14","C","Near Mint","0.26","","1.1400","0.1500","0","0","0.1900",""
"6706151","Magic","The Brothers' War","Machine Over Matter","","57","C","Near Mint","0.05","0.01","1.0000","0.0100","2","0","0.0500",""
"6709470","Magic","The Brothers' War","Mask of the Jadecrafter","","201","U","Near Mint","0.02","","1.0000","0.0100","0","0","0.0500",""
"6705286","Magic","The Brothers' War","Mass Production","","15","U","Near Mint","0.03","0.01","1.0000","0.0100","1","0","0.0500",""
"6713405","Magic","The Brothers' War","Meticulous Excavation","","16","U","Near Mint","0.08","","1.0000","0.0100","1","0","0.0500",""
"6682073","Magic","The Brothers' War","Mightstone's Animation","","58","C","Near Mint","0.02","0.01","1.0000","0.0100","3","0","0.0500",""
"6713485","Magic","The Brothers' War","Military Discipline","","17","C","Near Mint","0.02","","1.0000","0.0100","3","0","0.0500",""
"6709070","Magic","The Brothers' War","Mine Worker","","239","C","Near Mint","0.02","","1.0000","0.0100","2","0","0.0500",""
"6708522","Magic","The Brothers' War","Misery's Shadow","","107","R","Near Mint","0.97","0.99","1.5600","0.5700","0","0","0.6400",""
"6646168","Magic","The Brothers' War","Mishra, Claimed by Gix","","216","M","Near Mint","9.20","8.83","8.8200","8.8200","0","0","9.3300",""
"6668316","Magic","The Brothers' War","Mishra, Excavation Prodigy","","140","U","Near Mint","0.05","0.05","1.0000","0.0100","1","0","0.0500",""
"6685373","Magic","The Brothers' War","Mishra's Domination","","142","C","Near Mint","0.02","","1.0000","0.0100","3","0","0.0500",""
"6685378","Magic","The Brothers' War","Mishra's Domination","","142","C","Near Mint Foil","0.02","0.02","1.0000","0.0100","1","0","0.0500",""
"6675297","Magic","The Brothers' War","Mishra's Juggernaut","","161","C","Near Mint","0.03","0.01","1.0000","0.0100","4","0","0.0500",""
"6685483","Magic","The Brothers' War","Mishra's Onslaught","","143","C","Near Mint","0.02","0.01","1.0000","0.0100","10","0","0.0500",""
"6686033","Magic","The Brothers' War","Mishra's Research Desk","","162","U","Near Mint","0.15","0.13","1.0400","0.0500","0","0","0.0900",""
"6686038","Magic","The Brothers' War","Mishra's Research Desk","","162","U","Near Mint Foil","0.14","0.12","1.0800","0.0900","0","0","0.0900",""
"6717190","Magic","The Brothers' War","Moment of Defiance","","108","C","Near Mint","0.04","0.01","1.0000","0.0100","2","0","0.0500",""
"6689173","Magic","The Brothers' War","Mountain (274)","","274","L","Near Mint","0.09","0.08","1.0200","0.0300","0","0","0.0500",""
"6689178","Magic","The Brothers' War","Mountain (274)","","274","L","Near Mint Foil","0.06","","1.0000","0.0100","0","0","0.0500",""
"6689253","Magic","The Brothers' War","Mountain (275)","","275","L","Near Mint","0.08","0.08","1.0000","0.0100","2","0","0.0500",""
"6640035","Magic","The Brothers' War","Mountain (284) - Full Art","","284","L","Near Mint","0.29","0.29","1.0900","0.1000","1","0","0.2000",""
"6640355","Magic","The Brothers' War","Mountain (285) - Full Art","","285","L","Near Mint","0.29","0.29","1.0900","0.1000","0","0","0.2200",""
"6707431","Magic","The Brothers' War","Myrel, Shield of Argive","","18","M","Near Mint","14.02","15.45","13.2900","12.3000","0","0","14.8000",""
"6683818","Magic","The Brothers' War","No One Left Behind","","109","U","Near Mint","0.07","0.07","1.0200","0.0300","0","0","0.0500",""
"6686793","Magic","The Brothers' War","Obstinate Baloth","","187","U","Near Mint","0.02","0.01","1.0000","0.0100","2","0","0.0500",""
"6689853","Magic","The Brothers' War","One with the Multiverse","","59","M","Near Mint","4.82","5.21","4.2400","3.2500","0","0","3.8700",""
"6675377","Magic","The Brothers' War","Overwhelming Remorse","","110","C","Near Mint","0.12","0.12","1.0400","0.0500","0","0","0.0800",""
"6679108","Magic","The Brothers' War","Painful Quandary","","111","R","Near Mint","0.80","0.80","1.4800","0.4900","0","0","0.6400",""
"6715965","Magic","The Brothers' War","Penregon Strongbull","","147","C","Near Mint","0.02","0.01","1.0000","0.0100","6","0","0.0500",""
"6712175","Magic","The Brothers' War","Perimeter Patrol","","188","C","Near Mint","0.01","0.01","1.0000","0.0100","4","0","0.0500",""
"6712735","Magic","The Brothers' War","Phalanx Vanguard","","19","C","Near Mint","0.03","0.01","1.0000","0.0100","1","0","0.0500",""
"6712740","Magic","The Brothers' War","Phalanx Vanguard","","19","C","Near Mint Foil","0.03","0.02","1.0000","0.0100","1","0","0.0500",""
"6646248","Magic","The Brothers' War","Phyrexian Dragon Engine","","163","R","Near Mint","1.64","1.69","1.9700","0.9800","0","0","1.3400",""
"6688638","Magic","The Brothers' War","Plains (269)","","269","L","Near Mint Foil","0.09","0.10","1.0000","0.0100","0","0","0.0500",""
"6640435","Magic","The Brothers' War","Plains (278) - Full Art","","278","L","Near Mint","0.32","0.34","1.1700","0.1800","0","0","0.2200",""
"6640440","Magic","The Brothers' War","Plains (278) - Full Art","","278","L","Near Mint Foil","0.35","0.34","1.1400","0.1500","0","0","0.2300",""
"6640115","Magic","The Brothers' War","Plains (279) - Full Art","","279","L","Near Mint","0.23","0.23","1.0700","0.0800","0","0","0.1500",""
"6640120","Magic","The Brothers' War","Plains (279) - Full Art","","279","L","Near Mint Foil","0.24","0.22","1.1100","0.1200","1","0","0.1800",""
"6677757","Magic","The Brothers' War","Portal to Phyrexia","","240","M","Near Mint","19.73","22.97","17.8800","16.3800","0","0","18.8900",""
"6704531","Magic","The Brothers' War","Power Plant Worker","","241","C","Near Mint","0.02","0.01","1.0000","0.0100","2","0","0.0500",""
"6704536","Magic","The Brothers' War","Power Plant Worker","","241","C","Near Mint Foil","0.09","0.08","1.0400","0.0500","0","0","0.0600",""
"6708362","Magic","The Brothers' War","Powerstone Engineer","","20","C","Near Mint","0.01","0.01","1.0000","0.0100","1","0","0.0500",""
"6708367","Magic","The Brothers' War","Powerstone Engineer","","20","C","Near Mint Foil","0.03","0.02","1.0000","0.0100","0","0","0.0500",""
"6683958","Magic","The Brothers' War","Powerstone Fracture","","112","C","Near Mint","0.02","0.01","1.0000","0.0100","0","0","0.0500",""
"6683963","Magic","The Brothers' War","Powerstone Fracture","","112","C","Near Mint Foil","0.04","0.04","1.0200","0.0300","0","0","0.0500",""
"6713565","Magic","The Brothers' War","Prison Sentence","","21","C","Near Mint","0.03","0.01","1.0000","0.0100","4","0","0.0500",""
"6685563","Magic","The Brothers' War","Pyrrhic Blast","","148","U","Near Mint","0.02","","1.0000","0.0100","1","0","0.0500",""
"6640835","Magic","The Brothers' War","Queen Kayla bin-Kroog","","218","R","Near Mint","0.14","0.14","1.0900","0.1000","0","0","0.1100",""
"6711375","Magic","The Brothers' War","Ravenous Gigamole","","113","C","Near Mint","0.02","0.01","1.0000","0.0100","2","0","0.0500",""
"6685643","Magic","The Brothers' War","Raze to the Ground","","149","C","Near Mint","0.01","0.01","1.0000","0.0100","2","0","0.0500",""
"6712815","Magic","The Brothers' War","Recommission","","22","C","Near Mint","0.14","0.14","1.0800","0.0900","0","0","0.1100",""
"6691253","Magic","The Brothers' War","Reconstructed Thopter","","242","U","Near Mint","0.02","0.01","1.0000","0.0100","0","0","0.0500",""
"6691258","Magic","The Brothers' War","Reconstructed Thopter","","242","U","Near Mint Foil","0.05","0.02","1.0000","0.0100","1","0","0.0500",""
"6640995","Magic","The Brothers' War","Recruitment Officer","","23","U","Near Mint","0.32","0.34","1.0400","0.0500","0","0","0.1600",""
"6680963","Magic","The Brothers' War","Repair and Recharge","","24","U","Near Mint","0.06","","1.0100","0.0200","0","0","0.0500",""
"6714145","Magic","The Brothers' War","Retrieval Agent","","60","C","Near Mint","0.01","","1.0000","0.0100","1","0","0.0500",""
"6716260","Magic","The Brothers' War","Roc Hunter","","150","C","Near Mint","0.03","0.01","1.0000","0.0100","5","0","0.0500",""
"6708905","Magic","The Brothers' War","Rootwire Amalgam","","203","M","Near Mint","0.39","0.39","1.3400","0.3500","0","0","0.3700",""
"6677377","Magic","The Brothers' War","Rust Goliath","","204","C","Near Mint","0.05","0.05","1.0000","0.0100","3","0","0.0500",""
"6687443","Magic","The Brothers' War","Saheeli, Filigree Master","","219","M","Near Mint","1.32","1.32","1.7600","0.7700","0","0","0.9900",""
"6694806","Magic","The Brothers' War","Sardian Cliffstomper","","151","U","Near Mint","0.09","0.01","1.0000","0.0100","5","0","0.0500",""
"6694811","Magic","The Brothers' War","Sardian Cliffstomper","","151","U","Near Mint Foil","0.09","0.09","1.0100","0.0200","0","0","0.0500",""
"6710376","Magic","The Brothers' War","Sarinth Steelseeker","","189","U","Near Mint","0.20","0.20","1.0500","0.0600","0","0","0.1500",""
"6714065","Magic","The Brothers' War","Scatter Ray","","61","C","Near Mint","0.04","","1.0000","0.0100","4","0","0.0500",""
"6714070","Magic","The Brothers' War","Scatter Ray","","61","C","Near Mint Foil","0.08","0.08","1.0100","0.0200","1","0","0.0500",""
"6668651","Magic","The Brothers' War","Scrapwork Cohort","","37","C","Near Mint","0.02","0.01","1.0000","0.0100","2","0","0.0500",""
"6711855","Magic","The Brothers' War","Scrapwork Mutt","","164","C","Near Mint","0.21","0.24","1.0400","0.0500","0","0","0.1400",""
"6711775","Magic","The Brothers' War","Scrapwork Rager","","123","C","Near Mint","0.01","0.01","1.0000","0.0100","2","0","0.0500",""
"6712255","Magic","The Brothers' War","Shoot Down","","190","C","Near Mint","0.02","0.01","1.0000","0.0100","3","0","0.0500",""
"6685783","Magic","The Brothers' War","Sibling Rivalry","","152","C","Near Mint","0.02","0.01","1.0000","0.0100","7","0","0.0500",""
"6691673","Magic","The Brothers' War","Siege Veteran","","25","R","Near Mint","0.61","0.61","1.3400","0.3500","0","0","0.4200",""
"6708242","Magic","The Brothers' War","Skyfisher Spider","","221","U","Near Mint","0.08","","1.0400","0.0500","0","0","0.0500",""
"6715885","Magic","The Brothers' War","Slagstone Refinery","","243","U","Near Mint","0.11","","1.0400","0.0500","0","0","0.0600",""
